YEAR,GENDER,RACE,AGE_GROUP,COUNTY,Violent Crimes,Property Crime,Drug Offenses,Sex Offenses,All Other Offenses,Female Total,Male Total,State Total
2014,Male,Black,Under 18,Alameda County,195,137,16,9,40,397,272,37
2014,Male,Black,18 to 19,Alameda County,99,91,53,1,86,330,214,0
2014,Male,Black,20 to 29,Alameda County,384,329,454,23,379,1569,1801,0
2014,Male,Black,30 to 39,Alameda County,226,237,366,15,211,1055,1536,0
2014,Male,Black,40 to 69,Alameda County,300,416,602,27,245,1590,2557,0
2014,Male,Black,70 and over,Alameda County,3,2,5,1,2,13,45,0
2014,Male,Hispanic,Under 18,Alameda County,83,119,27,7,26,262,256,33
2014,Male,Hispanic,18 to 19,Alameda County,63,61,76,0,51,251,360,0
2014,Male,Hispanic,20 to 29,Alameda County,246,203,359,12,190,1010,2289,0
2014,Male,Hispanic,30 to 39,Alameda County,191,169,284,14,123,781,1671,0
2014,Male,Hispanic,40 to 69,Alameda County,112,89,239,18,95,553,1550,0
2014,Male,Hispanic,70 and over,Alameda County,1,1,0,1,1,4,10,0
2014,Male,Other,Under 18,Alameda County,26,20,6,4,8,64,91,9
2014,Male,Other,18 to 19,Alameda County,11,23,9,0,18,61,136,0
2014,Male,Other,20 to 29,Alameda County,88,77,159,4,58,386,1051,0
2014,Male,Other,30 to 39,Alameda County,69,73,88,3,45,278,641,0
2014,Male,Other,40 to 69,Alameda County,107,50,87,10,36,290,723,0
2014,Male,Other,70 and over,Alameda County,1,0,0,0,0,1,17,0
2014,Male,White,Under 18,Alameda County,29,19,13,4,18,83,120,14
2014,Male,White,18 to 19,Alameda County,20,23,40,1,15,99,199,0
2014,Male,White,20 to 29,Alameda County,141,169,361,4,139,814,1835,0
2014,Male,White,30 to 39,Alameda County,115,127,279,4,115,640,1410,0
2014,Male,White,40 to 69,Alameda County,195,169,462,20,174,1020,2620,0
2014,Male,White,70 and over,Alameda County,4,2,1,1,2,10,55,0
2014,Female,Black,Under 18,Alameda County,39,47,1,1,7,95,172,48
2014,Female,Black,18 to 19,Alameda County,31,40,10,0,14,95,225,0
2014,Female,Black,20 to 29,Alameda County,135,164,69,3,75,446,1124,0
2014,Female,Black,30 to 39,Alameda County,81,95,70,0,56,302,634,0
2014,Female,Black,40 to 69,Alameda County,85,116,77,0,62,340,725,0
2014,Female,Black,70 and over,Alameda County,0,1,0,0,0,1,5,0
2014,Female,Hispanic,Under 18,Alameda County,25,10,5,1,3,44,91,20
2014,Female,Hispanic,18 to 19,Alameda County,8,12,7,0,4,31,109,0
2014,Female,Hispanic,20 to 29,Alameda County,53,69,60,1,35,218,683,0
2014,Female,Hispanic,30 to 39,Alameda County,38,43,45,0,25,151,394,0
2014,Female,Hispanic,40 to 69,Alameda County,33,20,29,0,11,93,321,0
2014,Female,Hispanic,70 and over,Alameda County,1,0,0,0,0,1,2,0
2014,Female,Other,Under 18,Alameda County,5,3,1,0,3,12,36,8
2014,Female,Other,18 to 19,Alameda County,6,5,0,0,2,13,46,0
2014,Female,Other,20 to 29,Alameda County,34,30,20,0,4,88,356,0
2014,Female,Other,30 to 39,Alameda County,34,35,27,3,9,108,262,0
2014,Female,Other,40 to 69,Alameda County,21,25,17,0,22,85,229,0
2014,Female,Other,70 and over,Alameda County,0,0,0,0,1,1,13,0
2014,Female,White,Under 18,Alameda County,10,6,4,2,3,25,73,12
2014,Female,White,18 to 19,Alameda County,8,13,13,0,4,38,103,0
2014,Female,White,20 to 29,Alameda County,47,65,129,0,46,287,871,0
2014,Female,White,30 to 39,Alameda County,28,56,103,0,27,214,635,0
2014,Female,White,40 to 69,Alameda County,59,66,132,1,30,288,941,0
2014,Female,White,70 and over,Alameda County,1,0,0,0,1,2,47,0
2014,Male,Black,20 to 29,Alpine County,0,0,0,0,1,1,0,0
2014,Male,Hispanic,Under 18,Alpine County,0,0,0,0,0,0,0,1
2014,Male,Hispanic,18 to 19,Alpine County,0,0,0,0,0,0,1,0
2014,Male,Hispanic,20 to 29,Alpine County,0,0,0,0,0,0,2,0
2014,Male,Hispanic,30 to 39,Alpine County,0,0,0,0,0,0,2,0
2014,Male,Hispanic,40 to 69,Alpine County,0,0,0,0,0,0,1,0
2014,Male,Other,20 to 29,Alpine County,1,0,1,0,0,2,0,0
2014,Male,Other,40 to 69,Alpine County,0,0,0,0,0,0,1,0
2014,Male,White,20 to 29,Alpine County,0,0,1,0,1,2,8,0
2014,Male,White,30 to 39,Alpine County,1,0,0,0,0,1,4,0
2014,Male,White,40 to 69,Alpine County,1,0,2,0,0,3,8,0
2014,Female,Black,40 to 69,Alpine County,0,0,0,0,0,0,0,0
2014,Female,Hispanic,Under 18,Alpine County,1,0,0,0,0,1,0,0
2014,Female,Hispanic,20 to 29,Alpine County,0,0,0,0,0,0,0,0
2014,Female,Other,30 to 39,Alpine County,1,0,0,0,0,1,0,0
2014,Female,White,20 to 29,Alpine County,0,0,0,0,0,0,1,0
2014,Female,White,30 to 39,Alpine County,0,0,0,0,0,0,1,0
2014,Female,White,40 to 69,Alpine County,0,0,0,0,0,0,2,0
2014,Male,Black,Under 18,Amador County,0,0,0,0,0,0,1,0
2014,Male,Black,18 to 19,Amador County,0,0,0,0,0,0,0,0
2014,Male,Black,20 to 29,Amador County,4,1,0,0,3,8,6,0
2014,Male,Black,30 to 39,Amador County,0,1,0,0,1,2,8,0
2014,Male,Black,40 to 69,Amador County,0,1,2,0,2,5,4,0
2014,Male,Hispanic,Under 18,Amador County,0,0,0,0,1,1,1,0
2014,Male,Hispanic,18 to 19,Amador County,0,0,0,1,1,2,2,0
2014,Male,Hispanic,20 to 29,Amador County,3,1,7,0,6,17,22,0
2014,Male,Hispanic,30 to 39,Amador County,1,0,2,0,5,8,20,0
2014,Male,Hispanic,40 to 69,Amador County,1,0,6,0,7,14,16,0
2014,Male,Other,Under 18,Amador County,0,0,0,1,0,1,0,0
2014,Male,Other,18 to 19,Amador County,0,1,0,0,0,1,0,0
2014,Male,Other,20 to 29,Amador County,1,1,3,0,5,10,8,0
2014,Male,Other,30 to 39,Amador County,1,2,6,0,6,15,5,0
2014,Male,Other,40 to 69,Amador County,1,3,6,1,5,16,2,0
2014,Male,Other,70 and over,Amador County,0,0,0,1,0,1,0,0
2014,Male,White,Under 18,Amador County,2,2,0,1,2,7,10,0
2014,Male,White,18 to 19,Amador County,0,2,2,1,0,5,14,0
2014,Male,White,20 to 29,Amador County,14,7,22,1,33,77,93,0
2014,Male,White,30 to 39,Amador County,5,6,21,0,30,62,87,0
2014,Male,White,40 to 69,Amador County,17,12,38,1,59,127,165,0
2014,Male,White,70 and over,Amador County,0,0,0,0,2,2,5,0
2014,Female,Black,20 to 29,Amador County,0,0,1,0,3,4,0,0
2014,Female,Black,30 to 39,Amador County,0,1,0,0,5,6,3,0
2014,Female,Black,40 to 69,Amador County,0,0,2,0,1,3,4,0
2014,Female,Hispanic,Under 18,Amador County,0,0,0,0,0,0,1,0
2014,Female,Hispanic,18 to 19,Amador County,0,0,0,0,0,0,1,0
2014,Female,Hispanic,20 to 29,Amador County,2,1,2,0,2,7,4,0
2014,Female,Hispanic,30 to 39,Amador County,0,0,0,0,3,3,1,0
2014,Female,Hispanic,40 to 69,Amador County,0,1,4,0,3,8,4,0
2014,Female,Other,18 to 19,Amador County,0,0,0,0,0,0,1,0
2014,Female,Other,20 to 29,Amador County,2,0,2,0,2,6,6,0
2014,Female,Other,30 to 39,Amador County,0,1,1,0,3,5,5,0
2014,Female,Other,40 to 69,Amador County,0,2,1,0,0,3,3,0
2014,Female,White,Under 18,Amador County,1,0,1,0,0,2,3,0
2014,Female,White,18 to 19,Amador County,0,0,0,0,0,0,2,0
2014,Female,White,20 to 29,Amador County,8,2,11,0,15,36,31,0
2014,Female,White,30 to 39,Amador County,2,6,13,0,14,35,40,0
2014,Female,White,40 to 69,Amador County,10,1,21,0,22,54,74,0
2014,Female,White,70 and over,Amador County,0,0,0,0,0,0,1,0
2014,Male,Black,Under 18,Butte County,5,2,2,0,2,11,22,0
2014,Male,Black,18 to 19,Butte County,6,5,2,0,1,14,25,0
2014,Male,Black,20 to 29,Butte County,17,9,9,0,6,41,101,0
2014,Male,Black,30 to 39,Butte County,7,8,13,0,2,30,75,0
2014,Male,Black,40 to 69,Butte County,11,6,30,2,7,56,101,0
2014,Male,Hispanic,Under 18,Butte County,5,1,3,0,6,15,53,2
2014,Male,Hispanic,18 to 19,Butte County,10,1,7,0,7,25,61,0
2014,Male,Hispanic,20 to 29,Butte County,33,10,34,1,20,98,260,0
2014,Male,Hispanic,30 to 39,Butte County,17,5,27,1,15,65,119,0
2014,Male,Hispanic,40 to 69,Butte County,16,15,22,4,14,71,136,0
2014,Male,Hispanic,70 and over,Butte County,0,1,0,0,1,2,2,0
2014,Male,Other,Under 18,Butte County,3,0,0,0,1,4,14,0
2014,Male,Other,18 to 19,Butte County,3,3,2,0,1,9,15,0
2014,Male,Other,20 to 29,Butte County,15,6,8,0,7,36,77,0
2014,Male,Other,30 to 39,Butte County,7,9,23,1,3,43,85,0
2014,Male,Other,40 to 69,Butte County,4,0,18,2,7,31,61,0
2014,Male,Other,70 and over,Butte County,0,0,0,0,0,0,2,0
2014,Male,White,Under 18,Butte County,20,26,8,1,13,68,172,2
2014,Male,White,18 to 19,Butte County,14,24,16,2,23,79,263,0
2014,Male,White,20 to 29,Butte County,103,125,164,7,95,494,1282,0
2014,Male,White,30 to 39,Butte County,100,118,172,9,82,481,928,0
2014,Male,White,40 to 69,Butte County,107,106,233,13,94,553,1361,0
2014,Male,White,70 and over,Butte County,4,1,1,1,1,8,49,0
2014,Female,Black,Under 18,Butte County,0,0,1,0,0,1,10,0
2014,Female,Black,18 to 19,Butte County,0,0,0,0,1,1,6,0
2014,Female,Black,20 to 29,Butte County,4,4,5,0,0,13,54,0
2014,Female,Black,30 to 39,Butte County,0,0,4,1,6,11,21,0
2014,Female,Black,40 to 69,Butte County,3,4,2,0,0,9,16,0
2014,Female,Black,70 and over,Butte County,0,0,0,0,0,0,0,0
2014,Female,Hispanic,Under 18,Butte County,1,1,1,0,0,3,28,0
2014,Female,Hispanic,18 to 19,Butte County,1,0,2,0,0,3,26,0
2014,Female,Hispanic,20 to 29,Butte County,6,1,10,0,7,24,67,0
2014,Female,Hispanic,30 to 39,Butte County,1,6,7,0,6,20,33,0
2014,Female,Hispanic,40 to 69,Butte County,1,4,6,0,1,12,23,0
2014,Female,Other,Under 18,Butte County,0,1,0,0,0,1,9,0
2014,Female,Other,18 to 19,Butte County,1,0,1,0,2,4,3,0
2014,Female,Other,20 to 29,Butte County,2,3,3,0,0,8,27,0
2014,Female,Other,30 to 39,Butte County,2,2,4,0,1,9,15,0
2014,Female,Other,40 to 69,Butte County,2,3,5,0,0,10,25,0
2014,Female,White,Under 18,Butte County,4,9,2,0,4,19,107,0
2014,Female,White,18 to 19,Butte County,7,10,10,0,1,28,85,0
2014,Female,White,20 to 29,Butte County,39,59,102,0,43,243,599,0
2014,Female,White,30 to 39,Butte County,29,44,98,0,28,199,482,0
2014,Female,White,40 to 69,Butte County,37,38,93,0,23,191,641,0
2014,Female,White,70 and over,Butte County,1,0,1,0,0,2,6,0
2014,Male,Black,Under 18,Calaveras County,0,0,0,0,0,0,1,0
2014,Male,Black,18 to 19,Calaveras County,2,0,0,0,0,2,0,0
2014,Male,Black,20 to 29,Calaveras County,2,0,0,0,1,3,9,0
2014,Male,Black,30 to 39,Calaveras County,2,0,0,0,1,3,0,0
2014,Male,Black,40 to 69,Calaveras County,0,0,0,0,0,0,1,0
2014,Male,Hispanic,Under 18,Calaveras County,0,3,0,0,1,4,20,0
2014,Male,Hispanic,18 to 19,Calaveras County,0,0,0,0,0,0,2,0
2014,Male,Hispanic,20 to 29,Calaveras County,2,0,3,0,3,8,22,0
2014,Male,Hispanic,30 to 39,Calaveras County,6,2,4,1,1,14,18,0
2014,Male,Hispanic,40 to 69,Calaveras County,5,1,1,0,3,10,21,0
2014,Male,Hispanic,70 and over,Calaveras County,0,0,0,0,0,0,1,0
2014,Male,Other,Under 18,Calaveras County,0,1,0,0,1,2,11,0
2014,Male,Other,18 to 19,Calaveras County,0,0,0,0,1,1,1,0
2014,Male,Other,20 to 29,Calaveras County,2,1,1,0,3,7,8,0
2014,Male,Other,30 to 39,Calaveras County,1,1,1,0,1,4,6,0
2014,Male,Other,40 to 69,Calaveras County,3,0,2,0,1,6,6,0
2014,Male,Other,70 and over,Calaveras County,0,0,0,0,0,0,1,0
2014,Male,White,Under 18,Calaveras County,5,0,3,1,5,14,57,0
2014,Male,White,18 to 19,Calaveras County,8,5,2,1,2,18,29,0
2014,Male,White,20 to 29,Calaveras County,17,17,23,0,27,84,134,0
2014,Male,White,30 to 39,Calaveras County,29,10,19,0,37,95,126,0
2014,Male,White,40 to 69,Calaveras County,49,17,25,5,33,129,228,0
2014,Male,White,70 and over,Calaveras County,1,0,0,1,1,3,14,0
2014,Female,Black,Under 18,Calaveras County,0,0,0,0,0,0,1,0
2014,Female,Black,20 to 29,Calaveras County,1,0,0,0,0,1,4,0
2014,Female,Black,30 to 39,Calaveras County,0,0,1,0,0,1,0,0
2014,Female,Black,40 to 69,Calaveras County,1,1,0,0,1,3,0,0
2014,Female,Hispanic,18 to 19,Calaveras County,1,0,0,0,0,1,0,0
2014,Female,Hispanic,20 to 29,Calaveras County,1,0,0,0,1,2,7,0
2014,Female,Hispanic,30 to 39,Calaveras County,1,0,2,0,0,3,1,0
2014,Female,Hispanic,40 to 69,Calaveras County,1,0,0,0,0,1,2,0
2014,Female,Other,Under 18,Calaveras County,0,0,0,0,0,0,1,0
2014,Female,Other,18 to 19,Calaveras County,0,0,0,0,0,0,2,0
2014,Female,Other,20 to 29,Calaveras County,0,0,0,0,1,1,5,0
2014,Female,Other,30 to 39,Calaveras County,0,0,1,0,0,1,2,0
2014,Female,Other,40 to 69,Calaveras County,1,0,0,0,0,1,2,0
2014,Female,Other,70 and over,Calaveras County,0,0,0,0,0,0,2,0
2014,Female,White,Under 18,Calaveras County,1,1,0,0,1,3,22,0
2014,Female,White,18 to 19,Calaveras County,0,1,2,0,0,3,15,0
2014,Female,White,20 to 29,Calaveras County,10,3,12,1,7,33,63,0
2014,Female,White,30 to 39,Calaveras County,8,6,18,0,10,42,74,0
2014,Female,White,40 to 69,Calaveras County,19,12,20,0,14,65,128,0
2014,Female,White,70 and over,Calaveras County,1,0,0,0,0,1,1,0
2014,Male,Black,18 to 19,Colusa County,0,0,1,0,0,1,0,0
2014,Male,Black,20 to 29,Colusa County,0,0,5,0,6,11,12,0
2014,Male,Black,30 to 39,Colusa County,1,0,0,0,0,1,5,0
2014,Male,Black,40 to 69,Colusa County,1,0,1,0,3,5,2,0
2014,Male,Hispanic,Under 18,Colusa County,3,1,0,0,1,5,14,0
2014,Male,Hispanic,18 to 19,Colusa County,1,3,3,0,3,10,17,0
2014,Male,Hispanic,20 to 29,Colusa County,8,12,5,2,40,67,111,0
2014,Male,Hispanic,30 to 39,Colusa County,13,2,6,1,13,35,60,0
2014,Male,Hispanic,40 to 69,Colusa County,7,2,3,1,6,19,56,0
2014,Male,Hispanic,70 and over,Colusa County,1,0,0,0,0,1,0,0
2014,Male,Other,Under 18,Colusa County,0,0,0,0,0,0,1,0
2014,Male,Other,18 to 19,Colusa County,0,0,0,0,1,1,0,0
2014,Male,Other,20 to 29,Colusa County,0,0,1,0,4,5,10,0
2014,Male,Other,30 to 39,Colusa County,0,2,2,0,3,7,9,0
2014,Male,Other,40 to 69,Colusa County,2,0,0,0,2,4,12,0
2014,Male,Other,70 and over,Colusa County,0,0,0,0,0,0,1,0
2014,Male,White,Under 18,Colusa County,1,0,0,0,0,1,4,3
2014,Male,White,18 to 19,Colusa County,0,1,1,0,1,3,6,0
2014,Male,White,20 to 29,Colusa County,3,4,8,0,6,21,78,0
2014,Male,White,30 to 39,Colusa County,8,6,7,0,19,40,52,0
2014,Male,White,40 to 69,Colusa County,8,5,6,0,18,37,89,0
2014,Male,White,70 and over,Colusa County,1,0,0,0,0,1,2,0
2014,Female,Black,20 to 29,Colusa County,1,0,0,0,0,1,2,0
2014,Female,Black,30 to 39,Colusa County,0,1,1,0,0,2,2,0
2014,Female,Black,40 to 69,Colusa County,0,1,0,0,1,2,1,0
2014,Female,Hispanic,Under 18,Colusa County,1,0,0,0,0,1,7,1
2014,Female,Hispanic,18 to 19,Colusa County,1,0,0,0,0,1,2,0
2014,Female,Hispanic,20 to 29,Colusa County,6,1,3,0,3,13,33,0
2014,Female,Hispanic,30 to 39,Colusa County,0,1,0,0,5,6,14,0
2014,Female,Hispanic,40 to 69,Colusa County,1,0,0,0,1,2,9,0
2014,Female,Other,20 to 29,Colusa County,2,0,0,0,1,3,5,0
2014,Female,Other,30 to 39,Colusa County,1,1,1,0,0,3,6,0
2014,Female,Other,40 to 69,Colusa County,0,0,0,0,0,0,2,0
2014,Female,White,Under 18,Colusa County,1,0,0,0,0,1,4,0
2014,Female,White,18 to 19,Colusa County,2,0,0,0,0,2,3,0
2014,Female,White,20 to 29,Colusa County,1,4,5,0,11,21,31,0
2014,Female,White,30 to 39,Colusa County,2,0,5,0,3,10,23,0
2014,Female,White,40 to 69,Colusa County,4,6,2,0,10,22,23,0
2014,Female,White,70 and over,Colusa County,0,0,0,0,0,0,2,0
2014,Male,Black,Under 18,Contra Costa County,99,70,20,5,30,224,251,5
2014,Male,Black,18 to 19,Contra Costa County,58,64,19,1,46,188,97,0
2014,Male,Black,20 to 29,Contra Costa County,252,246,264,16,254,1032,786,0
2014,Male,Black,30 to 39,Contra Costa County,159,203,201,15,166,744,649,0
2014,Male,Black,40 to 69,Contra Costa County,166,207,358,21,214,966,762,0
2014,Male,Black,70 and over,Contra Costa County,0,1,1,0,1,3,14,0
2014,Male,Hispanic,Under 18,Contra Costa County,53,58,24,5,20,160,177,1
2014,Male,Hispanic,18 to 19,Contra Costa County,51,63,39,3,52,208,178,0
2014,Male,Hispanic,20 to 29,Contra Costa County,174,205,312,15,194,900,1116,0
2014,Male,Hispanic,30 to 39,Contra Costa County,132,154,207,10,120,623,762,0
2014,Male,Hispanic,40 to 69,Contra Costa County,78,78,160,18,64,398,631,0
2014,Male,Hispanic,70 and over,Contra Costa County,2,0,1,2,3,8,13,0
